3.240000000000000213e+00, 2.546550003557255692e+01
3.250000000000000000e+00, 2.555606241582551164e+01
3.260000000000000231e+00, 2.564666751203741057e+01
3.270000000000000018e+00, 2.573731530685320834e+01
3.280000000000000249e+00, 2.582800578440391703e+01
3.290000000000000036e+00, 2.591873893029457676e+01
3.300000000000000266e+00, 2.600951473159232563e+01
3.310000000000000053e+00, 2.610033317681458342e+01
3.320000000000000284e+00, 2.619119425591732764e+01
3.330000000000000071e+00, 2.628209796028346190e+01
3.339999999999999858e+00, 2.637304428271129453e+01
3.350000000000000089e+00, 2.646403321740310943e+01
3.359999999999999876e+00, 2.655506475995383653e+01
3.370000000000000107e+00, 2.664613890733980384e+01
3.379999999999999893e+00, 2.673725565790761038e+01
3.390000000000000124e+00, 2.682841501136304885e+01
3.399999999999999911e+00, 2.691961696876017029e+01
3.410000000000000142e+00, 2.701086153249040578e+01
3.419999999999999929e+00, 2.710214870627178385e+01
3.430000000000000160e+00, 2.719347849513823689e+01
3.439999999999999947e+00, 2.728485090542901759e+01
3.450000000000000178e+00, 2.737626594477815445e+01
3.459999999999999964e+00, 2.746772362210404594e+01
3.470000000000000195e+00, 2.755922394759910432e+01
3.479999999999999982e+00, 2.765076693271949182e+01
3.490000000000000213e+00, 2.774235259017495281e+01
3.500000000000000000e+00, 2.783398093391870987e+01
3.510000000000000231e+00, 2.792565197913745934e+01
3.520000000000000018e+00, 2.801736574224142373e+01
3.530000000000000249e+00, 2.810912224085450717e+01
3.540000000000000036e+00, 2.820092149380452184e+01
3.550000000000000266e+00, 2.829276352111348558e+01
3.560000000000000053e+00, 2.838464834398800463e+01
3.570000000000000284e+00, 2.847657598480973462e+01
3.580000000000000071e+00, 2.856854646712590551e+01
3.589999999999999858e+00, 2.866055981563993527e+01
3.600000000000000089e+00, 2.875261605620211114e+01
3.609999999999999876e+00, 2.884471521580033837e+01
3.620000000000000107e+00, 2.893685732255097420e+01
3.629999999999999893e+00, 2.902904240568973293e+01
3.640000000000000124e+00, 2.912127049556263714e+01
3.649999999999999911e+00, 2.921354162361708262e+01
3.660000000000000142e+00, 2.930585582239293174e+01
3.669999999999999929e+00, 2.939821312551370269e+01
3.680000000000000160e+00, 2.949061356767781206e+01
3.689999999999999947e+00, 2.958305718464989553e+01
3.700000000000000178e+00, 2.967554401325219615e+01
3.709999999999999964e+00, 2.976807409135599514e+01
3.720000000000000195e+00, 2.986064745787314934e+01
3.729999999999999982e+00, 2.995326415274766063e+01
3.740000000000000213e+00, 3.004592421694731996e+01
3.750000000000000000e+00, 3.013862769245541884e+01
3.760000000000000231e+00, 3.023137462226252126e+01
3.770000000000000018e+00, 3.032416505035829957e+01
3.780000000000000249e+00, 3.041699902172343073e+01
3.790000000000000036e+00, 3.050987658232154942e+01
3.800000000000000266e+00, 3.060279777909127219e+01
3.810000000000000053e+00, 3.069576265993828201e+01
3.820000000000000284e+00, 3.078877127372745548e+01
3.830000000000000071e+00, 3.088182367027506459e+01
3.839999999999999858e+00, 3.097491990034104603e+01
3.850000000000000089e+00, 3.106806001562129183e+01
3.859999999999999876e+00, 3.116124406874004649e+01
3.870000000000000107e+00, 3.125447211324232200e+01
3.879999999999999893e+00, 3.134774420358638736e+01
3.890000000000000124e+00, 3.144106039513631146e+01
3.899999999999999911e+00, 3.153442074415456275e+01
3.910000000000000142e+00, 3.162782530779464807e+01
3.919999999999999929e+00, 3.172127414409384372e+01
3.930000000000000160e+00, 3.181476731196593377e+01
3.939999999999999947e+00, 3.190830487119403358e+01
3.950000000000000178e+00, 3.200188688242345592e+01
3.959999999999999964e+00, 3.209551340715464107e+01
3.970000000000000195e+00, 3.218918450773610118e+01
3.979999999999999982e+00, 3.228290024735747465e+01
3.990000000000000213e+00, 3.237666069004257707e+01
4.000000000000000000e+00, 3.247046590064255156e+01
4.009999999999999787e+00, 3.256431594482901204e+01
4.020000000000000462e+00, 3.265821088908729308e+01
4.030000000000000249e+00, 3.275215080070972107e+01
4.040000000000000036e+00, 3.284613574778892087e+01
4.049999999999999822e+00, 3.294016579921121490e+01
4.060000000000000497e+00, 3.303424102465002221e+01
4.070000000000000284e+00, 3.312836149455934276e+01
4.080000000000000071e+00, 3.322252728016724177e+01
4.089999999999999858e+00, 3.331673845346946194e+01
4.099999999999999645e+00, 3.341099508722297884e+01
4.110000000000000320e+00, 3.350529725493969835e+01
4.120000000000000107e+00, 3.359964503088012577e+01
4.129999999999999893e+00, 3.369403849004713436e+01
4.139999999999999680e+00, 3.378847770817974094e+01
4.150000000000000355e+00, 3.388296276174693844e+01
4.160000000000000142e+00, 3.397749372794160649e+01
4.169999999999999929e+00, 3.407207068467439370e+01
4.179999999999999716e+00, 3.416669371056770643e+01
4.190000000000000391e+00, 3.426136288494970472e+01
4.200000000000000178e+00, 3.435607828784838347e+01
4.209999999999999964e+00, 3.445083999998563939e+01
4.219999999999999751e+00, 3.454564810277140907e+01
4.230000000000000426e+00, 3.464050267829787089e+01
4.240000000000000213e+00, 3.473540380933363991e+01
4.250000000000000000e+00, 3.483035157931803383e+01
4.259999999999999787e+00, 3.492534607235538857e+01
4.270000000000000462e+00, 3.502038737320939532e+01
4.280000000000000249e+00, 3.511547556729746589e+01
4.290000000000000036e+00, 3.521061074068518337e+01
4.299999999999999822e+00, 3.530579298008073863e+01
4.310000000000000497e+00, 3.540102237282944486e+01
4.320000000000000284e+00, 3.549629900690826645e+01
4.330000000000000071e+00, 3.559162297092040461e+01
4.339999999999999858e+00, 3.568699435408992571e+01
4.350000000000000533e+00, 3.578241324625638953e+01
4.360000000000000320e+00, 3.587787973786954865e+01
4.370000000000000107e+00, 3.597339391998408331e+01
4.379999999999999893e+00, 3.606895588425437893e+01
4.389999999999999680e+00, 3.616456572292929650e+01
4.400000000000000355e+00, 3.626022352884704958e+01
4.410000000000000142e+00, 3.635592939543004576e+01
4.419999999999999929e+00, 3.645168341667981338e+01
4.429999999999999716e+00, 3.654748568717194956e+01
4.440000000000000391e+00, 3.664333630205110381e+01
4.450000000000000178e+00, 3.673923535702598997e+01
4.459999999999999964e+00, 3.683518294836444085e+01
4.469999999999999751e+00, 3.693117917288848417e+01
4.480000000000000426e+00, 3.702722412796948248e+01
4.490000000000000213e+00, 3.712331791152327298e+01
4.500000000000000000e+00, 3.721946062200536431e+01
4.509999999999999787e+00, 3.731565235840614747e+01
4.520000000000000462e+00, 3.741189322024617070e+01
4.530000000000000249e+00, 3.750818330757140728e+01
4.540000000000000036e+00, 3.760452272094858728e+01
4.549999999999999822e+00, 3.770091156146055766e+01
4.560000000000000497e+00, 3.779734993070164961e+01
4.570000000000000284e+00, 3.789383793077311680e+01
4.580000000000000071e+00, 3.799037566427855950e+01
4.589999999999999858e+00, 3.808696323431944109e+01
4.600000000000000533e+00, 3.818360074449057606e+01
4.610000000000000320e+00, 3.828028829887567497e+01
4.620000000000000107e+00, 3.837702600204291770e+01
4.629999999999999893e+00, 3.847381395904057655e+01
4.639999999999999680e+00, 3.857065227539263930e+01
4.650000000000000355e+00, 3.866754105709446776e+01
4.660000000000000142e+00, 3.876448041060851324e+01
4.669999999999999929e+00, 3.886147044286002483e+01
4.679999999999999716e+00, 3.895851126123281460e+01
4.690000000000000391e+00, 3.905560297356502986e+01
4.700000000000000178e+00, 3.915274568814499645e+01
4.709999999999999964e+00, 3.924993951370703371e+01
4.719999999999999751e+00, 3.934718455942732618e+01
4.730000000000000426e+00, 3.944448093491984508e+01
4.740000000000000213e+00, 3.954182875023226273e+01
4.750000000000000000e+00, 3.963922811584189532e+01
4.759999999999999787e+00, 3.973667914265171675e+01
4.770000000000000462e+00, 3.983418194198635121e+01
4.780000000000000249e+00, 3.993173662558812964e+01
4.790000000000000036e+00, 4.002934330561313914e+01
4.799999999999999822e+00, 4.012700209462732204e+01
4.810000000000000497e+00, 4.022471310560259639e+01
4.820000000000000284e+00, 4.032247645191301899e+01
4.830000000000000071e+00, 4.042029224733094139e+01
4.839999999999999858e+00, 4.051816060602321556e+01
4.850000000000000533e+00, 4.061608164254743514e+01
4.860000000000000320e+00, 4.071405547184817664e+01
4.870000000000000107e+00, 4.081208220925326913e+01
4.879999999999999893e+00, 4.091016197047011360e+01
4.889999999999999680e+00, 4.100829487158202369e+01
4.900000000000000355e+00, 4.110648102904454504e+01
4.910000000000000142e+00, 4.120472055968187419e+01
4.919999999999999929e+00, 4.130301358068324902e+01
4.929999999999999716e+00, 4.140136020959938179e+01
4.940000000000000391e+00, 4.149976056433889937e+01
4.950000000000000178e+00, 4.159821476316485445e+01
4.959999999999999964e+00, 4.169672292469119412e+01
4.969999999999999751e+00, 4.179528516787932091e+01
4.980000000000000426e+00, 4.189390161203461815e+01
4.990000000000000213e+00, 4.199257237680304655e+01
5.000000000000000000e+00, 4.209129758216774064e+01
5.009999999999999787e+00, 4.219007734844560531e+01
5.020000000000000462e+00, 4.228891179628401176e+01
5.030000000000000249e+00, 4.238780104600608212e+01
5.040000000000000036e+00, 4.248674521696118234e+01
5.049999999999999822e+00, 4.258574442753197076e+01
5.060000000000000497e+00, 4.268479879514129038e+01
5.070000000000000284e+00, 4.278390843625913931e+01
5.080000000000000071e+00, 4.288307346640947770e+01
5.089999999999999858e+00, 4.298229400017708457e+01
5.100000000000000533e+00, 4.308157015121431499e+01
5.110000000000000320e+00, 4.318090203224781476e+01
5.120000000000000107e+00, 4.328028975508522791e+01
5.129999999999999893e+00, 4.337973343062180476e+01
5.139999999999999680e+00, 4.347923316884700995e+01
5.150000000000000355e+00, 4.357878907885105946e+01
5.160000000000000142e+00, 4.367840126883144336e+01
5.169999999999999929e+00, 4.377806984609934915e+01
5.179999999999999716e+00, 4.387779491708611346e+01
5.190000000000000391e+00, 4.397757658734957431e+01
5.200000000000000178e+00, 4.407741496158039496e+01
5.209999999999999964e+00, 4.417731014360836639e+01
5.219999999999999751e+00, 4.427726223640862457e+01
5.230000000000000426e+00, 4.437727134210787483e+01
5.240000000000000213e+00, 4.447733756199053801e+01
5.250000000000000000e+00, 4.457746099650485405e+01
5.259999999999999787e+00, 4.467764174526896426e+01
5.270000000000000462e+00, 4.477787990707693666e+01
5.280000000000000249e+00, 4.487817557990475592e+01
5.290000000000000036e+00, 4.497852886091627767e+01
5.299999999999999822e+00, 4.507893984646912600e+01
5.310000000000000497e+00, 4.517940863212054126e+01
5.320000000000000284e+00, 4.527993531263322780e+01
5.330000000000000071e+00, 4.538051998198113779e+01
5.339999999999999858e+00, 4.548116273335518400e+01
5.350000000000000533e+00, 4.558186365916898097e+01
5.360000000000000320e+00, 4.568262285106447962e+01
5.370000000000000107e+00, 4.578344039991760184e+01
5.379999999999999893e+00, 4.588431639584379695e+01
5.389999999999999680e+00, 4.598525092820363369e+01
5.400000000000000355e+00, 4.608624408560825003e+01
5.410000000000000142e+00, 4.618729595592485992e+01
5.419999999999999929e+00, 4.628840662628216762e+01
5.429999999999999716e+00, 4.638957618307573938e+01
5.440000000000000391e+00, 4.649080471197338227e+01
5.450000000000000178e+00, 4.659209229792042350e+01
5.459999999999999964e+00, 4.669343902514499689e+01
5.469999999999999751e+00, 4.679484497716329372e+01
5.480000000000000426e+00, 4.689631023678475685e+01
5.490000000000000213e+00, 4.699783488611721083e+01
5.500000000000000000e+00, 4.709941900657203462e+01
5.509999999999999787e+00, 4.720106267886921358e+01
5.520000000000000462e+00, 4.730276598304239855e+01
5.530000000000000249e+00, 4.740452899844393642e+01
5.540000000000000036e+00, 4.750635180374982269e+01
5.549999999999999822e+00, 4.760823447696467525e+01
5.560000000000000497e+00, 4.771017709542662288e+01
5.570000000000000284e+00, 4.781217973581216540e+01
5.580000000000000071e+00, 4.791424247414104087e+01
5.589999999999999858e+00, 4.801636538578100755e+01
